ssn,nif,nome,telefone,morada,data_nasc
44195113292,291499212,João Machado,930011789,"Avenida Mahatma Gandhi 2, 6669-388 Vila do Conde",1917-10-23
61949856986,188402524,Cláudio Pinheiro,965000263,"Alameda Mota 16, 3695-750 Gouveia",1911-06-18
83900709050,140849511,Gonçalo Lima,962646030,"Travessa de Ferreira 856, 6903-032 Praia da Vitória",1972-09-17
77925653828,164700576,Luca Azevedo,938502494,"Avenida do Lagarteiro 87, 9152-132 Penafiel",1991-03-02
85486901941,110392736,Vasco Matos,969332060,"Largo de Mota 95, 6670-390 Vila Real de Santo António",1965-05-31
90143823861,135078561,Bárbara Mota,966792462,"Alameda de Palma 281, 5188-847 Gafanha da Nazaré",1922-04-07
44021520636,123212829,Soraia Gaspar,915291781,"Largo Morais 85, 9784-435 Montijo",1977-11-25
60110007153,126641258,Lia de Moreira,966564151,"Travessa Mendes 101, 0429-216 Chaves",1958-05-01
58219402162,214363630,Inês Correia,932209819,"Avenida Flor Leite 153, 8456-335 Seixal",1997-04-07
86093426770,278137710,Victória Figueiredo,966141811,"Avenida de Maia 1, 2198-677 Rebordosa",1998-07-11
58826453281,157167042,Irina Maia,919534177,"Praça de Sá 27, 3786-717 Mangualde",2014-12-22
10498986319,136298821,Guilherme Vieira,911569498,"Rua Silva 151, 0019-246 Rio Maior",2007-07-27
77616490573,265757915,Frederico Sousa,917818917,"Travessa Freitas 161, 9859-797 Odivelas",1909-08-09
31383680367,177108183,Jaime Neves,915486250,"Rua do Barcal 80, 4412-061 Moura",1972-06-14
84143812485,376783580,Luna Silva,914089130,"Largo Anjos 38, 1831-477 Odivelas",2011-02-04
16152074455,132039596,Diego Lima,914371900,"Largo Barros 690, 6291-719 Ponta Delgada",2013-09-18
28109545524,381732735,Marcos Nunes,931908870,"Alameda de Leite 3, 8960-906 Abrantes",1925-01-25
72528207880,382511149,Catarina Neves,932410204,"Largo de Nunes 34, 4823-783 Vale de Cambra",2020-05-12
30517274601,186259484,Renata-Maria Matos,936917512,"Rua de Reis 316, 7924-206 Loulé",1918-08-30
45745967393,127340245,Fábio do Correia,914644180,"Rua Beatriz Oliveira 163, 8100-945 Santarém",1909-11-02
72270644357,250401572,Violeta Paiva,918905322,"Largo Adriana Henriques 3, 5923-381 Sabugal",1972-10-05
24373966456,326572211,Bernardo Ferreira,917633425,"Avenida Bruno Abreu 8, 1860-106 Vila Nova de Foz Côa",1930-11-11
60415317162,311184334,Sandro Garcia,932849249,"Rua Fernandes 199, 0190-450 Amadora",1916-05-10
66975585692,147363972,Ivo Nascimento,919373897,"Rua de Jesus 13, 2926-642 Vale de Cambra",1986-12-03
62992090083,308717831,Diogo Morais,910424084,"Rua Isabel Tavares 73, 1595-289 Olhão",1937-06-22
23944659679,210013018,Mélanie do Lopes,916005965,"Avenida de Lima 813, 7150-131 Trofa",1954-10-31
42342803125,159548478,Mauro Guerreiro,934039583,"Alameda de Sousa 95, 6489-125 Chaves",1947-12-27
99838165897,302445273,Lorena Correia,911626376,"Alameda Jesus 24, 8567-826 Santana",2015-06-09
19471482519,390491489,Leonardo Amorim,934253356,"Praça Arquitecto Carlos Ramos 51, 7457-306 Santana",1947-08-30
98570807965,339725392,Eduardo Miranda,938645371,"Avenida da Vila Expo 13, 6789-072 Cantanhede",1991-10-14
86953690845,392753363,Benjamim de Nogueira,960047132,"Largo da Alfândega 9, 9732-489 Porto Santo",1922-03-12
80454835414,153502385,Jorge da Nunes,968184105,"Alameda de Domingues 212, 8637-664 Peso da Régua",2016-09-05
33124987759,186662674,Diogo Rocha,918741408,"Rua Pires 486, 5323-463 Mangualde",1956-02-08
62520144478,216606086,Vasco Figueiredo,935358259,"Alameda Ema Alves 9, 4343-902 Câmara de Lobos",1964-04-13
84761789548,223620473,Luca da Henriques,969208118,"Alameda Esteves 219, 1949-688 Tondela",1911-09-17
24157523785,324234392,Adriana Carneiro,961432589,"Praça de Cintura Interna 1, 4380-277 Lourosa",1945-06-28
79787990162,138904401,Noah Carvalho,918116991,"Rua Goelas de Pau 50, 4850-524 Portimão",1981-07-25
69666502729,151837062,Manuel Matos,962679352,"Rua Freitas 14, 4652-765 Rio Maior",1963-03-06
72620069376,230026648,Mário Rocha,939056457,"Rua de Lopes 11, 8153-295 Miranda do Douro",1947-09-24
84903446320,208099019,Diego Ferreira,937324027,"Praça Naiara Oliveira 53, 9975-580 São Mamede de Infesta",2004-03-10
48028650364,337494992,Ângelo Oliveira,968316031,"Travessa Eduarda Freitas 36, 8075-343 Peso da Régua",1993-06-22
98290938109,255026609,Mélanie Vicente,918147205,"Avenida do Ródano 422, 2846-962 Setúbal",2019-12-27
10354469398,116931056,Martim Leite,931307985,"Travessa de Viterbo de Campos 8, 2637-244 São Salvador de Lordelo",1976-10-14
99881380081,220050095,Valentina Almeida,911042501,"Largo Emma Costa 69, 9747-282 Alverca do Ribatejo",1971-02-28
45488508330,170075634,Ângela Magalhães,935891450,"Largo de Lourenço 59, 9565-882 Ponte de Sor",1965-10-11
97053008993,370019540,Diogo Nunes,966298657,"Rua das Necessidades 87, 6021-855 Trofa",1943-07-21
24618952257,266190771,Mara Cruz-Ribeiro,912049576,"Largo Kelly Leite 4, 8463-334 Maia",2016-03-18
95807471140,306805083,Noah Leite-Oliveira,930247667,"Praça Carneiro 19, 1619-129 Caldas da Rainha",1945-09-18
42598084291,368482210,Emma Fernandes-Guerreiro,960746556,"Largo Joana Faria 117, 2063-386 Esposende",2014-04-26
57849346670,338732364,Bianca Coelho,969095260,"Avenida Vaz 81, 9701-437 Praia da Vitória",1956-10-03
16854516785,366373438,Leandro Garcia,933501481,"Travessa de Guedes de Oliveira 11, 5315-973 Vale de Cambra",1957-11-20
11265329603,255014818,Vicente Matias,915300319,"Praça Artur Cupertino de Miranda 37, 8302-139 Tondela",1921-07-07
75063310994,352702668,Yara Azevedo,931734596,"Avenida do Adamastor 590, 9753-456 São Mamede de Infesta",1980-06-01
22975626376,217791956,Lara Fernandes,967016184,"Praça Carneiro 62, 7571-748 Vila Franca de Xira",1995-08-08
39192266123,374420401,Márcio Cruz,932620405,"Travessa dos Capitães de Abril 4, 0875-487 Peniche",1949-03-05
59019887550,196315316,Vítor Araújo,913519835,"Alameda de Teixeira 8, 5988-719 Fátima",1915-12-14
31133277708,249151052,Kelly Tavares-Pacheco,933844805,"Largo do Molhe 64, 8758-113 Caniço",1962-03-29
83402028848,206456729,Irina-Letícia Pinto,937954723,"Avenida Alice Cruz 13, 7418-207 Felgueiras",1921-05-13
23992805754,233391680,Álvaro Costa,933204354,"Rua de Borges 3, 7228-294 Angra do Heroísmo",1918-07-29
52087664123,136005343,Kyara-Júlia Rocha,934228999,"Avenida Monteiro 742, 3363-717 Oliveira do Bairro",2020-03-11
50642103278,236362482,Camila Sá,913187486,"Largo do Bessa 55, 0852-933 Rio Tinto",1979-02-21
86215255718,174866838,Joel Campos,910642022,"Avenida Cristiano Baptista 35, 6484-057 Queluz",1999-08-12
82151110163,315385416,Mateus Fernandes-Campos,936969782,"Praça dos Pinheiros ao Parque das Nações 229, 8819-294 Câmara de Lobos",1997-12-27
31063091549,342366293,Isabela Tavares,962959848,"Avenida de Rocha 7, 1282-899 Vizela",1955-04-03
83764095535,286835297,Gabriel Ramos,939355533,"Praça Kelly Martins 9, 7119-201 Évora",1934-01-14
71169969005,186085206,Luana Martins-Abreu,962644765,"Largo Abreu 46, 9432-754 Póvoa de Santa Iria",1968-02-18
20123063777,123419087,Bianca Araújo,919163393,"Travessa de Leite 13, 6845-537 Rio Maior",1916-05-18
55130158201,235317557,Vera Miranda,965406110,"Rua Nelson Esteves 77, 9088-615 Angra do Heroísmo",1959-08-28
38387355944,132229858,Gustavo Figueiredo,913610837,"Avenida do Regado 22, 2562-819 Montemor-o-Novo",2022-03-13
86495347299,268585374,Tomé Teixeira,935070783,"Praça de Cunha 939, 5004-449 São Salvador de Lordelo",1915-04-02
92619390555,266485839,Joel Pinto,915670878,"Travessa Anjos 2, 5993-804 Gondomar",1983-07-03
63905483271,276130036,Gil Correia,916917998,"Largo das Andorinhas 177, 4558-754 Rio Maior",2001-02-22
18571848378,259864074,Lourenço Andrade,937057958,"Travessa de Nascimento 78, 6682-220 Pinhel",1927-09-20
68444655833,288169304,Bianca Neves,933569775,"Largo de Miranda 45, 8237-039 Gondomar",1919-02-11
12269123841,293275706,Alexandre Carneiro,931149807,"Praça Camila Pires 45, 1585-714 Barcelos",2006-04-16
57742764714,132489266,Fernando Henriques,914265902,"Rua Flor da Rosa 78, 6111-050 Esposende",1982-03-17
35384252113,253805042,José Valente,931543926,"Avenida Magalhães 30, 1105-431 Santo Tirso",1931-12-04
64213214899,140147887,Luís Silva,936640398,"Rua do Marechal Gomes da Costa 30, 2723-475 Vila do Conde",1940-04-17
92872261119,372159004,Isabel-Caetana Moura,933978772,"Largo Vicente 56, 9733-988 Reguengos de Monsaraz",2020-03-26
63345031762,218473781,Jéssica Matias,961703132,"Rua de Lima 64, 2428-861 Gandra",1995-05-18
50962694602,190061173,Valentim Simões,910926083,"Travessa de Carneiro 20, 8530-013 Setúbal",1928-12-12
48039931883,110607749,Alexandre Nunes-Vaz,937248351,"Alameda de Nogueira 580, 1656-868 Chaves",1995-11-07
45169540524,279694272,Ricardo Branco,919161746,"Avenida de Campos 89, 7778-576 Cantanhede",1988-08-03
39158632382,207331864,Rodrigo Cardoso,964244289,"Rua do Recanto 12, 8750-798 Estremoz",2007-09-23
11453456332,338801495,António Assunção-Rocha,964701019,"Travessa Amorim 87, 5000-862 Caldas da Rainha",1984-11-26
72870685228,114501416,Beatriz Correia,914544567,"Praça de Anjos 90, 2764-358 Sines",1942-09-16
39127400454,288101777,Leonardo Vicente,915490931,"Rua Nádia Barros 213, 8438-716 Barreiro",1917-08-08
25701375356,297291774,Ângelo da Brito,916340003,"Avenida Teresa Costa 3, 1053-539 Trofa",2019-02-10
94999487223,350433694,Gabriel Fernandes,965935337,"Rua Vieira 96, 9829-694 Vendas Novas",1969-11-18
20047924554,366868398,Filipa Maia,934339664,"Travessa Hugo Barros 84, 6705-562 Porto",1941-11-06
41867847329,364223813,Márcio Gaspar,931968401,"Avenida de Rodrigues 3, 9940-660 Tavira",1950-04-24
74764366530,226724335,Débora Simões,933577427,"Rua das Garças 11, 6028-829 Vila Nova de Santo André",1975-06-21
79598743400,311529514,Petra Azevedo,916182867,"Avenida Sabugosa 113, 7789-492 Setúbal",1994-07-12
64129155919,200516355,Diogo Pereira,913158832,"Avenida Anita Brito 705, 5916-003 Amarante",1955-02-26
12454289006,392412702,Jorge Martins,915208283,"Alameda de Fernandes 71, 6372-227 Anadia",1910-09-26
52441525856,292862460,Luciana do Teixeira,918357364,"Rua Lorena Soares 53, 4896-021 Lamego",1967-03-29
61481717965,352603888,Bianca Miranda,919408350,"Avenida de Santo Estêvão 231, 5127-762 Peso da Régua",1930-08-25
25784070222,111401066,Irina Henriques,935756249,"Travessa Nunes 291, 9723-796 Faro",1924-01-31
61719553959,268798230,Luciana Castro,913988866,"Praça Anjos 21, 8462-474 Esmoriz",1917-03-21
73665716241,155188475,Vítor Ferreira,918375355,"Avenida de Leite 75, 6770-671 Matosinhos",2016-10-25
10717902192,262658146,Santiago Fernandes,932367642,"Avenida Sofia Neto 328, 8080-213 Vizela",1966-05-08
19405038100,138469849,Lúcia Rodrigues,913204416,"Praça Português 91, 3369-899 Sacavém",2023-12-14
90830628229,204925027,Anita Cunha,937235005,"Praça Assunção 157, 1837-511 Abrantes",1954-01-03
31043407131,276059247,Caetana Lopes,931033157,"Alameda República Argentina 6, 4697-276 Fátima",1941-08-03
67019754466,384612474,Gonçalo Branco,918885246,"Rua de S. Salvador 46, 8808-037 Paços de Ferreira",1991-12-05
11925768881,375971308,Camila da Amaral,934047915,"Avenida Campos 80, 4161-369 Montijo",1937-01-25
17948126917,374461387,Rúben Esteves,969591052,"Praça de Azevedo 494, 7548-095 Abrantes",1932-07-22
91580237742,314673672,Amélia Rodrigues,919548224,"Rua Andreia Vieira 4, 3332-782 Peniche",1987-11-30
45163224183,146979446,Kevin do Almeida,936751608,"Travessa Sousa 9, 2825-387 Póvoa de Santa Iria",1979-04-20
78600179672,294647389,Irina Paiva,910983085,"Alameda Rodrigo Guerreiro 2, 2263-448 Praia da Vitória",1953-04-13
47028965945,244969604,José Vieira,961831506,"Rua Isaac Esteves 28, 2820-104 Entroncamento",1946-12-07
44661539200,101557313,Júlia Barros,912748677,"Alameda Gomes 15, 1676-578 Oliveira do Hospital",1991-03-11
47184353706,241035166,Rafael Guerreiro,961397721,"Largo Victória Lourenço 6, 9178-707 Vila Real de Santo António",2015-05-31
92488893114,397902345,Lia Henriques,965932674,"Rua Duarte Amorim 21, 5204-679 Alcobaça",1975-09-22
37682886189,121333811,Fabiana Freitas,919344984,"Travessa Afonso Pinheiro 592, 0698-608 Lisboa",1945-05-27
38900246566,139453240,David Freitas,916718911,"Alameda de Loureiro 937, 3901-117 Fiães",2003-11-01
38847323948,315083696,Samuel Moura,961736051,"Avenida Valente 113, 9411-084 Lagos",1931-02-03
41401744607,380324520,Mateus da Batista,912157181,"Largo Miranda 5, 8053-050 Mêda",1954-09-26
85716476167,143722374,Débora Reis,930048053,"Largo da Rua Duque de Palmela 99, 8896-889 Gondomar",1925-03-10
18896009789,162595317,Íris da Nogueira,963792911,"Largo Amaral 40, 9581-704 Santa Cruz",2002-02-12
28842205601,312084191,Fábio Matos,938152213,"Rua Valente 366, 4098-700 Mirandela",1994-08-26
32708351205,171466211,Fernando Moreira,964491478,"Avenida de Fonseca 51, 9975-652 Peso da Régua",1998-01-07
98688670987,135778499,Frederico Alves,919287910,"Alameda Escuro 68, 4714-321 Lagoa",1974-05-15
53594155960,364531409,Carlos Leal,914062952,"Travessa Anita Guerreiro 920, 4135-817 Fiães",1916-10-04
19130662881,348706216,Noa Vicente,917240645,"Alameda Luca Abreu 21, 1664-064 Póvoa de Santa Iria",1974-01-16
89234532788,264904308,Luciana Tavares,961746777,"Alameda Professor António José Saraiva 66, 9641-329 Valpaços",1951-10-07
95058181792,310006376,Eduarda Branco,961917554,"Avenida Silva 82, 7413-091 Tavira",2001-05-17
59919465852,225116744,Duarte Paiva,962242110,"Praça Salvador Faria 236, 0310-828 Alcácer do Sal",1985-03-03
41169419764,311307419,Mafalda Mota,967249061,"Rua Mendes 28, 1553-885 Rio Maior",2013-06-24
70209467888,298954988,Sara Gaspar,960129427,"Rua do Mercado 8, 8188-890 Barcelos",2010-06-28
23548234819,347598811,Isaac Carvalho,932076733,"Rua Gonçalves 8, 4815-931 Barcelos",1984-05-27
61050105271,191814068,Constança Leite,965786378,"Rua de Santos 178, 4082-084 Vale de Cambra",1919-09-26
84167433500,308194410,Petra Pacheco-Guerreiro,931269745,"Praça dos Capitães de Abril 96, 1171-105 Elvas",1928-07-17
63906738784,311206090,Miguel Miranda,969724796,"Largo Tavares 887, 3079-631 Tavira",1957-03-26
71202670896,240877122,Mélanie Cunha,936668473,"Travessa Figueiredo 9, 0929-343 Rio Maior",1924-09-30
79794790651,229715878,Fabiana Andrade,965071633,"Travessa de Amaral 1, 9601-560 Fundão",1946-11-26
55795148147,122799884,Frederico Anjos,938147207,"Largo de S. Lázaro 796, 6037-290 Alcobaça",1920-06-14
99963959453,253496040,Alexandre Castro,936803697,"Rua Jesus 14, 3743-539 Vale de Cambra",1993-05-18
56470811984,303260937,Rafaela Cunha,962360510,"Rua dos Escaleres 6, 2916-713 Póvoa de Santa Iria",2010-03-23
71321558779,385195843,José Monteiro-Faria,964318067,"Alameda Lourenço 61, 2624-553 Penafiel",2024-01-09
55050750548,377734496,Inês Abreu,967715984,"Rua de Gonçalo Cristóvão 91, 3556-689 Ponta Delgada",1940-02-09
72646454428,393214923,Rui Leal,918972662,"Rua Daniela Paiva 96, 4940-630 Tarouca",2022-11-05
63709727638,289448123,Santiago Martins,967811818,"Avenida Nelson Mandela 7, 8702-298 Leiria",1978-06-10
23240902286,115963604,Laura Assunção,932801007,"Travessa Renata Almeida 75, 1230-009 Rio Maior",1992-11-24
12809998625,338539999,Gabriela Nascimento,915655605,"Largo Vaz 76, 8364-517 Vendas Novas",2018-09-13
17908864884,346791925,Ariana Jesus,936855299,"Praça Diogo Gaspar 28, 0141-410 Marco de Canaveses",1929-10-11
20141328643,244493378,Caetana Torres,912219582,"Travessa de Soares 65, 2860-563 Vila do Conde",1981-09-04
48288093369,195756779,Petra Pinheiro,918661098,"Praça Iara Moura 52, 4752-572 Odivelas",1982-04-15
42065689460,353328628,Paulo Pires,918746834,"Alameda Marques 10, 4285-993 Lamego",1974-05-02
74017842790,283218905,Cláudio Fonseca,917737984,"Avenida de Pires 135, 0481-708 Évora",2022-08-29
17348370492,275802075,Alexandra Abreu,919735914,"Avenida de Matos 28, 8725-361 Coimbra",1980-04-18
20971228985,211106828,Kévim Cruz,915129244,"Rua Ema Domingues 30, 6844-539 Felgueiras",1908-07-05
37287964194,138020057,Anita Sá,960904128,"Avenida Garcia 417, 0774-657 Viana do Castelo",1957-10-15
65702127843,363123529,Luca Machado,937538694,"Praça Professor José Conde 562, 6160-984 Beja",1927-07-24
77130714464,347284574,Margarida Martins,934345233,"Rua Campolide 219, 4837-369 Faro",1940-11-17
41302341735,363525402,Alexandra Andrade,966610190,"Alameda da Senhora da Lapa 441, 9210-722 São Salvador de Lordelo",1973-02-02
48055069001,311828352,Bruna Cruz,910357386,"Avenida de Garcia 4, 6880-015 Seia",1945-11-23
19682882571,293156128,Alícia Barros,961084422,"Rua Bianca Cunha 83, 4439-356 Seixal",1916-08-22
77166645198,162882089,Mauro Lima,914351736,"Largo de Pinheiro 455, 6273-615 São João da Madeira",1926-04-23
25882543131,297834801,Eduardo Correia,962273774,"Avenida Alves 53, 4101-924 Vila Franca de Xira",1981-11-21
20835662373,294645848,Luana Batista,962338882,"Largo Martim Alves 6, 7407-346 Ponta Delgada",2008-07-30
16035386177,118670777,Cristiano Ferreira,911906116,"Avenida de Alves 84, 9010-126 Montemor-o-Novo",1917-07-31
50373692755,114344193,Simão Almeida,938735675,"Praça de Baptista 2, 1067-751 Olhão",1951-07-16
67827111399,140840592,Sérgio Guerreiro,964541857,"Avenida de Correia 349, 9052-256 Mealhada",1937-08-15
42674934030,235323461,Íris Batista,964084491,"Alameda Filipa Rodrigues 93, 8340-591 Porto",1937-09-22
36354415782,180099081,Denis Antunes,964095306,"Avenida de Godim 56, 8545-601 Ovar",1951-02-26
88695140241,251952958,William Vicente-Araújo,913338015,"Praça Joaquim Fernandes 84, 3466-103 Mealhada",1925-11-10
25988221776,354409400,Francisca Lima,960276793,"Rua Caetana Teixeira 3, 3762-452 Trancoso",1913-12-20
78634954744,201610773,Ismael de Abreu,965234750,"Rua de Nunes 5, 5274-008 Rio Tinto",1920-07-11
17932952608,132582435,Igor Cardoso,962690938,"Alameda Teixeira 50, 7563-127 Ílhavo",1983-04-12
58335823671,312689628,Marco de Ramos,914161784,"Largo Lourenço 25, 0053-201 Amarante",1991-09-25
97694913730,284768478,Gustavo Magalhães,938162235,"Travessa de Pinho 91, 9736-874 Lourosa",1950-09-17
79304685418,211519863,Carolina Maia,932082323,"Rua de Cartes 12, 2998-249 Ílhavo",1978-11-22
90844701121,155071685,Renato Cardoso,934452429,"Alameda de S. Marçal 5, 9996-084 Mêda",2008-01-17
84464134283,365836989,Nádia Batista,969066340,"Rua Pacheco 5, 9788-979 São João da Madeira",1945-10-29
98325151527,178116142,Carminho Amaral,917790132,"Rua de Cardoso 68, 4091-713 Macedo de Cavaleiros",2000-03-22
98433606528,343386826,Emanuel de Assunção,969334876,"Largo de Pereira 79, 5810-919 Reguengos de Monsaraz",1993-11-20
43174991426,167526590,Carlota Costa,937972523,"Avenida de Domingues 480, 4674-703 Fafe",1993-01-09
40324219222,254593331,Gustavo Cardoso,962075821,"Largo Matias 189, 0431-085 Tavira",1918-06-14
32607404467,367735217,Nuno Nascimento-Vaz,932465618,"Largo Pacheco 5, 5216-914 Santa Cruz",2022-02-16
78409880908,185626100,Naiara Machado,914253780,"Alameda Gomes 43, 5575-181 Oliveira de Azeméis",1976-05-03
